Timestamp,SIM,RSSI,Network,Distance
14 Aug 10:27:57,SIM1,-92 dBm,NR NSA 5G,12.0
14 Aug 10:28:00,SIM1,-92 dBm,NR NSA 5G,12.0
14 Aug 10:28:02,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:28:04,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:28:07,SIM1,-92 dBm,NR NSA 5G,12.0
14 Aug 10:28:09,SIM1,-92 dBm,NR NSA 5G,12.0
14 Aug 10:28:11,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:28:14,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:28:16,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:28:18,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:28:21,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:28:23,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:28:25,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:28:28,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:28:30,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:28:32,SIM1,-90 dBm,NR NSA 5G,12.0
14 Aug 10:28:35,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:28:37,SIM1,-92 dBm,NR NSA 5G,12.0
14 Aug 10:28:39,SIM1,-92 dBm,NR NSA 5G,12.0
14 Aug 10:28:42,SIM1,-92 dBm,NR NSA 5G,12.0
14 Aug 10:28:44,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:28:46,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:28:49,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:28:51,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:28:53,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:28:56,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:28:58,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:29:00,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:29:03,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:29:05,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:29:07,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:29:10,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:29:12,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:29:14,SIM1,-90 dBm,NR NSA 5G,12.0
14 Aug 10:29:17,SIM1,-90 dBm,NR NSA 5G,12.0
14 Aug 10:29:19,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:29:21,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:29:24,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:29:26,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:29:28,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:29:31,SIM1,-92 dBm,NR NSA 5G,12.0
14 Aug 10:29:33,SIM1,-92 dBm,NR NSA 5G,12.0
14 Aug 10:29:35,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:29:38,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:29:40,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:29:42,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:29:45,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:29:47,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:29:49,SIM1,-90 dBm,NR NSA 5G,12.0
14 Aug 10:29:52,SIM1,-90 dBm,NR NSA 5G,12.0
14 Aug 10:29:54,SIM1,-90 dBm,NR NSA 5G,12.0
14 Aug 10:29:56,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:29:59,SIM1,-92 dBm,NR NSA 5G,12.0
14 Aug 10:30:01,SIM1,-92 dBm,NR NSA 5G,12.0
14 Aug 10:30:03,SIM1,-92 dBm,NR NSA 5G,12.0
14 Aug 10:30:06,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:30:08,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:30:10,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:30:13,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:30:15,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:30:17,SIM1,-91 dBm,NR NSA 5G,12.0
14 Aug 10:57:20,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:57:23,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:57:25,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:57:27,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:57:30,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:57:32,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:57:34,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:57:37,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:57:39,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:57:41,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:57:44,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:57:46,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:57:48,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:57:51,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:57:53,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:57:55,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:57:58,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:58:00,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:58:02,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:58:05,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:58:07,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:58:09,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:58:12,SIM1,-103 dBm,NR NSA 5G,15.0
14 Aug 10:58:14,SIM1,-103 dBm,NR NSA 5G,15.0
14 Aug 10:58:16,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:58:19,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:58:21,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:58:23,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:58:26,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:58:28,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:58:30,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:58:33,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:58:35,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:58:37,SIM1,-103 dBm,NR NSA 5G,15.0
14 Aug 10:58:40,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:58:42,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:58:44,SIM1,-102 dBm,NR NSA 5G,15.0
14 Aug 10:58:47,SIM1,-102 dBm,NR NSA 5G,15.0
14 Aug 10:58:49,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:58:51,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:58:54,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:58:56,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:58:58,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:59:01,SIM1,-103 dBm,NR NSA 5G,15.0
14 Aug 10:59:03,SIM1,-103 dBm,NR NSA 5G,15.0
14 Aug 10:59:05,SIM1,-103 dBm,NR NSA 5G,15.0
14 Aug 10:59:08,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:59:10,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:59:12,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:59:15,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:59:17,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:59:19,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:59:22,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:59:24,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:59:26,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:59:29,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:59:31,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:59:33,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:59:36,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:59:38,SIM1,-103 dBm,NR NSA 5G,15.0
14 Aug 10:59:40,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:59:43,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:59:45,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:59:47,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:59:49,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:59:52,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:59:54,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:59:57,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 10:59:59,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 11:00:01,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 11:00:03,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 11:00:06,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 11:00:08,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 11:00:10,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 11:00:13,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 11:00:15,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 11:00:17,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 11:00:20,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 11:00:22,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 11:00:24,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 11:00:27,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 11:00:29,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 11:00:31,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 11:00:34,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 11:00:36,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 11:00:38,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 11:00:41,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 11:00:43,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 11:00:45,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 11:00:48,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 11:00:50,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 11:00:52,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 11:00:55,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 11:00:57,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 11:00:59,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 11:01:02,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 11:01:04,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 11:01:06,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 11:01:09,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 11:01:11,SIM1,-104 dBm,NR NSA 5G,15.0
14 Aug 13:04:50,SIM1,-126 dBm,NR NSA 5G,18.0
14 Aug 13:04:52,SIM1,-126 dBm,NR NSA 5G,18.0
14 Aug 13:04:54,SIM1,-125 dBm,NR NSA 5G,18.0
14 Aug 13:04:57,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:04:59,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:05:01,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:05:03,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:05:06,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:05:08,SIM1,-125 dBm,NR NSA 5G,18.0
14 Aug 13:05:10,SIM1,-125 dBm,NR NSA 5G,18.0
14 Aug 13:05:13,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:05:15,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:05:17,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:05:20,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:05:22,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:05:24,SIM1,-125 dBm,NR NSA 5G,18.0
14 Aug 13:05:27,SIM1,-126 dBm,NR NSA 5G,18.0
14 Aug 13:05:29,SIM1,-125 dBm,NR NSA 5G,18.0
14 Aug 13:05:31,SIM1,-125 dBm,NR NSA 5G,18.0
14 Aug 13:05:34,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:05:36,SIM1,-123 dBm,NR NSA 5G,18.0
14 Aug 13:05:38,SIM1,-123 dBm,NR NSA 5G,18.0
14 Aug 13:05:41,SIM1,-123 dBm,NR NSA 5G,18.0
14 Aug 13:05:43,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:05:45,SIM1,-125 dBm,NR NSA 5G,18.0
14 Aug 13:05:48,SIM1,-125 dBm,NR NSA 5G,18.0
14 Aug 13:05:50,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:05:52,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:05:55,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:05:57,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:05:59,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:06:02,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:06:04,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:06:06,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:06:09,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:06:11,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:06:13,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:06:16,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:06:18,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:06:20,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:06:23,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:06:25,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:06:27,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:06:30,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:06:32,SIM1,-125 dBm,NR NSA 5G,18.0
14 Aug 13:06:34,SIM1,-125 dBm,NR NSA 5G,18.0
14 Aug 13:06:36,SIM1,-125 dBm,NR NSA 5G,18.0
14 Aug 13:06:39,SIM1,-125 dBm,NR NSA 5G,18.0
14 Aug 13:06:41,SIM1,-125 dBm,NR NSA 5G,18.0
14 Aug 13:06:43,SIM1,-125 dBm,NR NSA 5G,18.0
14 Aug 13:06:46,SIM1,-125 dBm,NR NSA 5G,18.0
14 Aug 13:06:48,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:06:50,SIM1,-125 dBm,NR NSA 5G,18.0
14 Aug 13:06:53,SIM1,-125 dBm,NR NSA 5G,18.0
14 Aug 13:06:55,SIM1,-125 dBm,NR NSA 5G,18.0
14 Aug 13:06:57,SIM1,-125 dBm,NR NSA 5G,18.0
14 Aug 13:07:00,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:07:02,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:07:04,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:07:07,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:07:09,SIM1,-125 dBm,NR NSA 5G,18.0
14 Aug 13:07:11,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:07:14,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:07:16,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:07:18,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:07:21,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:07:23,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:07:25,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:07:28,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:07:30,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:07:32,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:07:35,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:07:37,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:07:39,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:07:42,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:07:44,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:07:46,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:07:49,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:07:51,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:07:53,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:07:56,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:07:58,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:08:00,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:08:03,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:08:05,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:08:07,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:08:10,SIM1,-123 dBm,NR NSA 5G,18.0
14 Aug 13:08:12,SIM1,-123 dBm,NR NSA 5G,18.0
14 Aug 13:08:14,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:08:17,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:08:19,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:08:21,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:08:24,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:08:26,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:08:28,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:08:31,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:08:33,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:08:35,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:08:38,SIM1,-124 dBm,NR NSA 5G,18.0
14 Aug 13:08:40,SIM1,-124 dBm,NR NSA 5G,18.0